hgnc_symbol,uniprot_gn_id,uniprot_gn_symbol,go_id,namespace_1003,name_1006
C2CD3,Q4AC94,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,Q4AC94,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,Q4AC94,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,Q4AC94,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,Q4AC94,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,Q4AC94,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,Q4AC94,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,Q4AC94,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,Q4AC94,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,Q4AC94,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,Q4AC94,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,Q4AC94,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,Q4AC94,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,Q4AC94,C2CD3,,,
C2CD3,Q4AC94,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,Q4AC94,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,Q4AC94,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,Q4AC94,C2CD3,GO:0007420,biological_process,brain development
C2CD3,Q4AC94,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,Q4AC94,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,Q4AC94,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,Q4AC94,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,Q4AC94,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,Q4AC94,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,Q4AC94,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,Q4AC94,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0T8E9,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0T8E9,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0T8E9,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0T8E9,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0T8E9,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0T8E9,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0T8E9,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0T8E9,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0T8E9,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0T8E9,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0T8E9,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0T8E9,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0T8E9,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0T8E9,C2CD3,,,
C2CD3,A0A7P0T8E9,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0T8E9,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0T8E9,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0T8E9,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0T8E9,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0T8E9,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0T8E9,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0T8E9,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0T8E9,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0T8E9,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0T8E9,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0T8E9,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0TAU6,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0TAU6,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0TAU6,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0TAU6,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0TAU6,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0TAU6,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0TAU6,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0TAU6,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0TAU6,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0TAU6,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0TAU6,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0TAU6,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0TAU6,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0TAU6,C2CD3,,,
C2CD3,A0A7P0TAU6,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0TAU6,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0TAU6,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0TAU6,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0TAU6,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0TAU6,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0TAU6,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0TAU6,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0TAU6,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0TAU6,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0TAU6,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0TAU6,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0T8V8,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0T8V8,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0T8V8,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0T8V8,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0T8V8,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0T8V8,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0T8V8,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0T8V8,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0T8V8,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0T8V8,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0T8V8,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0T8V8,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0T8V8,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0T8V8,C2CD3,,,
C2CD3,A0A7P0T8V8,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0T8V8,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0T8V8,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0T8V8,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0T8V8,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0T8V8,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0T8V8,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0T8V8,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0T8V8,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0T8V8,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0T8V8,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0T8V8,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0TAM9,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0TAM9,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0TAM9,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0TAM9,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0TAM9,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0TAM9,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0TAM9,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0TAM9,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0TAM9,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0TAM9,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0TAM9,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0TAM9,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0TAM9,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0TAM9,C2CD3,,,
C2CD3,A0A7P0TAM9,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0TAM9,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0TAM9,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0TAM9,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0TAM9,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0TAM9,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0TAM9,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0TAM9,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0TAM9,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0TAM9,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0TAM9,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0TAM9,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0T995,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0T995,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0T995,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0T995,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0T995,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0T995,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0T995,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0T995,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0T995,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0T995,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0T995,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0T995,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0T995,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0T995,C2CD3,,,
C2CD3,A0A7P0T995,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0T995,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0T995,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0T995,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0T995,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0T995,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0T995,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0T995,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0T995,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0T995,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0T995,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0T995,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD3,A0A7P0T9H1,C2CD3,GO:0005737,cellular_component,cytoplasm
C2CD3,A0A7P0T9H1,C2CD3,GO:0042995,cellular_component,cell projection
C2CD3,A0A7P0T9H1,C2CD3,GO:0005856,cellular_component,cytoskeleton
C2CD3,A0A7P0T9H1,C2CD3,GO:0005515,molecular_function,protein binding
C2CD3,A0A7P0T9H1,C2CD3,GO:0030030,biological_process,cell projection organization
C2CD3,A0A7P0T9H1,C2CD3,GO:0005813,cellular_component,centrosome
C2CD3,A0A7P0T9H1,C2CD3,GO:0005814,cellular_component,centriole
C2CD3,A0A7P0T9H1,C2CD3,GO:0034451,cellular_component,centriolar satellite
C2CD3,A0A7P0T9H1,C2CD3,GO:0005829,cellular_component,cytosol
C2CD3,A0A7P0T9H1,C2CD3,GO:0060271,biological_process,cilium assembly
C2CD3,A0A7P0T9H1,C2CD3,GO:0071539,biological_process,protein localization to centrosome
C2CD3,A0A7P0T9H1,C2CD3,GO:1905515,biological_process,non-motile cilium assembly
C2CD3,A0A7P0T9H1,C2CD3,GO:0061511,biological_process,centriole elongation
C2CD3,A0A7P0T9H1,C2CD3,,,
C2CD3,A0A7P0T9H1,C2CD3,GO:0001701,biological_process,in utero embryonic development
C2CD3,A0A7P0T9H1,C2CD3,GO:0001947,biological_process,heart looping
C2CD3,A0A7P0T9H1,C2CD3,GO:0007389,biological_process,pattern specification process
C2CD3,A0A7P0T9H1,C2CD3,GO:0007420,biological_process,brain development
C2CD3,A0A7P0T9H1,C2CD3,GO:0008589,biological_process,regulation of smoothened signaling pathway
C2CD3,A0A7P0T9H1,C2CD3,GO:0016485,biological_process,protein processing
C2CD3,A0A7P0T9H1,C2CD3,GO:0021915,biological_process,neural tube development
C2CD3,A0A7P0T9H1,C2CD3,GO:0021997,biological_process,neural plate axis specification
C2CD3,A0A7P0T9H1,C2CD3,GO:0030162,biological_process,regulation of proteolysis
C2CD3,A0A7P0T9H1,C2CD3,GO:0030326,biological_process,embryonic limb morphogenesis
C2CD3,A0A7P0T9H1,C2CD3,GO:0042733,biological_process,embryonic digit morphogenesis
C2CD3,A0A7P0T9H1,C2CD3,GO:0036064,cellular_component,ciliary basal body
C2CD6,Q53TS8,C2CD6,GO:0016020,cellular_component,membrane
C2CD6,Q53TS8,C2CD6,GO:0042995,cellular_component,cell projection
C2CD6,Q53TS8,C2CD6,GO:0005515,molecular_function,protein binding
C2CD6,Q53TS8,C2CD6,GO:0005886,cellular_component,plasma membrane
C2CD6,Q53TS8,C2CD6,GO:0005929,cellular_component,cilium
C2CD6,Q53TS8,C2CD6,GO:0031514,cellular_component,motile cilium
C2CD6,Q53TS8,C2CD6,GO:0007283,biological_process,spermatogenesis
C2CD6,Q53TS8,C2CD6,GO:0030317,biological_process,flagellated sperm motility
C2CD6,Q53TS8,C2CD6,GO:0097228,cellular_component,sperm principal piece
C2CD6,Q53TS8,C2CD6,GO:0048240,biological_process,sperm capacitation
C2CD6,Q53TS8,C2CD6,GO:0036128,cellular_component,CatSper complex
C2CD6,Q53TS8,C2CD6,GO:0098876,biological_process,vesicle-mediated transport to the plasma membrane
C2CD6,Q53TS8,C2CD6,,,
C3orf20,A0A024R2I4,C3orf20,GO:0016020,cellular_component,membrane
C3orf20,A0A024R2I4,C3orf20,GO:0005737,cellular_component,cytoplasm
C3orf20,A0A024R2I4,C3orf20,,,
C3orf20,Q8ND61,C3orf20,GO:0016020,cellular_component,membrane
C3orf20,Q8ND61,C3orf20,GO:0005737,cellular_component,cytoplasm
C3orf20,Q8ND61,C3orf20,,,
C5orf34,E9PBC3,C5orf34,,,
C5orf34,Q96MH7,C5orf34,,,
CACNA1A,A0A1B0GU74,CACNA1A,,,
CACNA1A,A0A1B0GU74,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GU74,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GU74,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GU74,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GU74,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GU74,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GU74,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GU74,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GU74,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GU74,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GU74,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GU74,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GU74,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GU74,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GU74,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GU74,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GU74,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GU74,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GU74,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GU74,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GU74,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,K7EIF8,CACNA1A,,,
CACNA1A,K7EIF8,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,K7EIF8,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,K7EIF8,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,K7EIF8,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,K7EIF8,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,K7EIF8,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,K7EIF8,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,K7EIF8,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,K7EIF8,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,K7EIF8,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,K7EIF8,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,K7EIF8,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,K7EIF8,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,K7EIF8,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,K7EIF8,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,K7EIF8,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,K7EIF8,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,K7EIF8,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,K7EIF8,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,K7EIF8,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,K7EIF8,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,K7EIF8,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,K7EIF8,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,K7EIF8,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,K7EIF8,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,K7EIF8,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,K7EIF8,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,K7EIF8,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1B0GU81,CACNA1A,,,
CACNA1A,A0A1B0GU81,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1B0GU81,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1B0GU81,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1B0GU81,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A1B0GU81,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A1B0GU81,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A1B0GU81,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A1B0GU81,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A1B0GU81,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A1B0GU81,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A1B0GU81,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A1B0GU81,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A1B0GU81,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A1B0GU81,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A1B0GU81,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A1B0GU81,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A1B0GU81,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A1B0GU81,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A1B0GU81,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A1B0GU81,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A1B0GU81,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A087WW63,CACNA1A,,,
CACNA1A,A0A087WW63,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A087WW63,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A087WW63,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A087WW63,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A087WW63,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A087WW63,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A087WW63,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A087WW63,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A087WW63,CACNA1A,GO:0005737,cellular_component,cytoplasm
CACNA1A,A0A087WW63,CACNA1A,GO:0042995,cellular_component,cell projection
CACNA1A,A0A087WW63,CACNA1A,GO:0046872,molecular_function,metal ion binding
CACNA1A,A0A087WW63,CACNA1A,GO:0005515,molecular_function,protein binding
CACNA1A,A0A087WW63,CACNA1A,GO:0005886,cellular_component,plasma membrane
CACNA1A,A0A087WW63,CACNA1A,GO:0045202,cellular_component,synapse
CACNA1A,A0A087WW63,CACNA1A,GO:0034220,biological_process,monoatomic ion transmembrane transport
CACNA1A,A0A087WW63,CACNA1A,GO:0034702,cellular_component,ion channel complex
CACNA1A,A0A087WW63,CACNA1A,GO:0005262,molecular_function,calcium channel activity
CACNA1A,A0A087WW63,CACNA1A,GO:0006816,biological_process,calcium ion transport
CACNA1A,A0A087WW63,CACNA1A,GO:0043025,cellular_component,neuronal cell body
CACNA1A,A0A087WW63,CACNA1A,GO:0098703,biological_process,calcium ion import across plasma membrane
CACNA1A,A0A087WW63,CACNA1A,GO:0019905,molecular_function,syntaxin binding
CACNA1A,A0A087WW63,CACNA1A,GO:0001540,molecular_function,amyloid-beta binding
CACNA1A,A0A087WW63,CACNA1A,GO:1904646,biological_process,cellular response to amyloid-beta
CACNA1A,A0A087WW63,CACNA1A,GO:0008331,molecular_function,high voltage-gated calcium channel activity
CACNA1A,A0A087WW63,CACNA1A,GO:0007268,biological_process,chemical synaptic transmission
CACNA1A,A0A087WW63,CACNA1A,GO:0007204,biological_process,positive regulation of cytosolic calcium ion concentration
CACNA1A,A0A087WW63,CACNA1A,GO:0050804,biological_process,modulation of chemical synaptic transmission
CACNA1A,A0A087WW63,CACNA1A,GO:1904645,biological_process,response to amyloid-beta
CACNA1A,A0A1C7CYY9,CACNA1A,,,
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0016020,cellular_component,membrane
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0006811,biological_process,monoatomic ion transport
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0055085,biological_process,transmembrane transport
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005245,molecular_function,voltage-gated calcium channel activity
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0070588,biological_process,calcium ion transmembrane transport
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005891,cellular_component,voltage-gated calcium channel complex
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005216,molecular_function,monoatomic ion channel activity
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005634,cellular_component,nucleus
CACNA1A,A0A1C7CYY9,CACNA1A,GO:0005737,cellular_component,cytoplasm
